542192930.87088,-0.00866029812150349,0.00255438145038967,0.00283026106538103,Accelerometer
542192930.871264,-0.00536904641327967,0.00375402927785241,0.00541904389538848,Accelerometer
542192930.87213,-0.00793016226801855,0.00204652956428661,0.00606262928142515,Accelerometer
542192930.900844,-0.0119361846905623,-0.000610910153382048,0.00518419066068335,Accelerometer
542192930.901266,-0.0105429166600777,0.000179081669444929,0.00811391182784271,Accelerometer
542192930.901974,-0.0130326526911008,0.00347096548782427,0.00713737457334984,Accelerometer
542192930.930774,-0.0135209334743118,0.00493580783745716,0.00518425144050599,Accelerometer
542192930.931212,-0.0135581793496294,0.00776846362785045,0.00469600712518862,Accelerometer
542192930.932011,-0.0150758272091773,0.00858882105007149,0.00709604429395039,Accelerometer
542192930.990865,-0.0111695809434896,0.00712397870043861,0.00660776351073942,Accelerometer
542192931.021202,-0.00865650546057036,-1.36389922018198e-05,0.00563116547642391,Accelerometer
542192931.021974,-0.00611834006686271,-0.0031792466510513,0.00807260586037231,Accelerometer
542192931.022685,-0.00405367380349846,-0.000446683072591865,0.0114905348749555,Accelerometer
542192931.023056,-0.00489097664027328,-0.00398956324657118,0.0105140097764271,Accelerometer
542192931.023622,-0.00378293616150297,-0.00950511334435739,0.0100257289932162,Accelerometer
542192931.024287,-0.002712433301199,-0.00834404854831049,0.00891315433967644,Accelerometer
542192931.025107,-0.00609169419261459,-0.00297288699720273,0.00917545574228863,Accelerometer
542192931.050789,-0.00262685531091307,0.000445078485274003,0.00646226877128882,Accelerometer
542192931.051779,-0.00453777293491135,0.00288648240132881,0.00524009594155337,Accelerometer
542192931.052371,-0.00650149606882471,0.00571789828334012,0.00654779813771663,Accelerometer
542192931.053262,-0.0079663384184576,0.00864758298260589,0.00752435970413855,Accelerometer
542192931.080873,-0.00845461920166856,0.0101124253322388,0.00801264048734951,Accelerometer
542192931.081259,-0.00691188143133223,0.0112929396715325,0.0104540444034043,Accelerometer
542192931.08218,-0.00680131077797416,0.00967400831552681,0.0110405575359762,Accelerometer
542192931.110794,-0.002756486516653,0.0061314685085543,0.0134819249841374,Accelerometer
542192931.111212,-0.0026418314592131,0.00496777802416909,0.0154350845848748,Accelerometer
542192931.112891,-0.000598948684285265,0.00373893156990708,0.0144585837982755,Accelerometer
542192931.140743,0.00191879468901324,0.000441431695915228,0.0103745079274894,Accelerometer
542192931.141281,0.00191879468901324,-0.00447796558942744,0.00589879119149991,Accelerometer
542192931.141956,-0.00498812710879105,-0.00763324067842706,0.00532455558310261,Accelerometer
542192931.170777,-0.00950829820706405,-0.00750193194958208,0.00868339445410907,Accelerometer
542192931.171224,-0.0106384139174195,-0.00839320726886678,0.0062420513178769,Accelerometer
542192931.172261,-0.0127114434843799,-0.0101725973566586,0.0042889889648557,Accelerometer
542192931.200767,-0.00836787423878782,-0.0069488112515721,0.00171168136536386,Accelerometer
542192931.201675,-0.00494981150859485,-0.00252912135609789,0.00469763602443554,Accelerometer
542192931.230798,-0.00494981150859485,0.000438854631435027,0.00722424109587587,Accelerometer
542192931.23119,-0.00641475110594397,0.00390729167863721,0.0107547464979644,Accelerometer
542192931.231828,-0.00592647032273301,0.00932549681247317,0.0123246771609527,Accelerometer
542192931.233211,-0.00494981150859485,0.0069223841846855,0.00850372929836673,Accelerometer
542192931.261042,0.000421179859009496,0.00792593199236237,0.0144230640699211,Accelerometer
542192931.261567,-0.0015152166666421,0.0108556166916281,0.0143259257573678,Accelerometer
542192931.262081,-0.00296333240908274,0.0123205076651191,0.0103213377386385,Accelerometer
542192931.291135,-3.36477098169673e-05,0.00939082296585337,0.0117861800882714,Accelerometer
542192931.291403,0.000942913856604957,0.00741941726235753,0.0112571282000293,Accelerometer
542192931.292488,-0.0039685820517937,0.00546626981758462,0.00849453938918262,Accelerometer
542192931.320987,-0.0132942490477703,0.00156002355189692,0.00926443740264274,Accelerometer
542192931.321528,-0.014316419793106,-0.00136966114736885,0.00757666681950792,Accelerometer
542192931.322597,-0.00994727439814437,-0.00136963683543979,0.0121185606263947,Accelerometer
542192931.350789,-0.0104355551813553,0.00107176708061502,0.0145599645424495,Accelerometer
542192931.351757,-0.00652930891566764,0.00204832864703694,0.0106537182767618,Accelerometer
542192931.352825,-0.00604102813245668,0.00302489021345887,0.0111419990599728,Accelerometer
542192931.380855,-0.00652930891566764,0.00156004786382598,0.0135834029760276,Accelerometer
542192931.381247,-0.0031113434331909,0.00351317099666983,0.0111419990599728,Accelerometer
542192931.382203,-0.0031113434331909,0.00253660943024791,0.0126068414096057,Accelerometer
542192931.410865,-0.00604102813245668,0.00156004786382598,0.0126068414096057,Accelerometer
542192931.411247,-0.00604102813245668,0.00400145177988079,0.00918887592712892,Accelerometer
542192931.411826,-0.00262306264997994,0.00253660943024791,0.0111419990599728,Accelerometer
542192931.440843,0.00077613402326363,0.00351317099666983,0.0127149322461998,Accelerometer
542192931.441356,-0.00608984648600615,0.00300813929433756,0.0123645001007505,Accelerometer
542192931.442446,-0.0114898176730482,0.00201293047832776,0.0115137041433482,Accelerometer
542192931.470781,-0.0120457828667581,-0.00201861946972745,0.0111398596102156,Accelerometer
542192931.471185,-0.0111387534174435,-0.00313266499497521,0.0102615790170127,Accelerometer
542192931.472502,-0.0102334744270211,-0.00283102689114637,0.0117264578345392,Accelerometer
542192931.500783,-0.0142102252869784,0.000890862016490703,0.00684352844278425,Accelerometer
542192931.501413,-0.0113518231637122,0.000704195025179522,0.0131911786245268,Accelerometer
542192931.502744,-0.0119111920274902,0.000949794132528513,0.0130650361806067,Accelerometer
542192931.530845,-0.0134395371358239,0.00314569618895057,0.00898211512645089,Accelerometer
542192931.531229,-0.00907593486068765,0.00393566369984848,0.00972311841222498,Accelerometer
542192931.532048,-0.00467878212345067,0.00187581119843781,0.011423871565477,Accelerometer
542192931.560836,-0.00268355072947749,0.000899322567803062,0.0131313591230783,Accelerometer
542192931.561228,0.00369269028083781,-0.00496011976651566,0.0134547199355209,Accelerometer
542192931.562049,0.00324583702474254,-0.00534035833699064,0.0149195987530474,Accelerometer
542192931.59078,-0.00304560397701671,-0.00275152688312507,0.0134546591556983,Accelerometer
542192931.59179,-0.00887385410635337,-0.00210794149708839,0.0150846038155675,Accelerometer
542192931.592797,-0.00885479355397151,0.000959202849074153,0.0147927512631847,Accelerometer
542192931.620852,-0.0122998911492775,-0.000993920283769695,0.0105554616154719,Accelerometer
542192931.621239,-0.0152295758485433,-0.00148220106698066,0.0120203039651048,Accelerometer
542192931.622454,-0.0162291851237127,0.0013296194002095,0.0114043855543367,Accelerometer
542192931.650766,-0.01039179370905,-0.000309928471637789,0.0067478002221164,Accelerometer
542192931.65145,-0.00213361489417417,-0.00155163593637174,0.0117751424724788,Accelerometer
542192931.652616,-0.000729163376322604,0.00300706956945899,0.0172613966957495,Accelerometer
542192931.680868,-0.00126752673339408,0.0076084911346455,0.0120390119945153,Accelerometer
