591008270.33057,-0.058867251811081725,-0.009826808789659493,-0.020718066769287394,Accelerometer
591008270.33068,-0.058378971027870756,-0.01129165113929238,-0.01974150520286547,Accelerometer
591008270.331302,-0.05691412867823787,-0.01129165113929238,-0.020718066769287394,Accelerometer
591008270.33182,-0.058867251811081725,-0.009826808789659493,-0.022671192941122378,Accelerometer
591008270.3322,-0.055906836833486004,-0.003192849175359532,-0.025488854349268834,Accelerometer
591008270.332646,-0.05585947719568004,0.0008974627052300867,-0.021466729832210485,Accelerometer
591008270.360571,-0.055808908383238355,0.00398784925557256,-0.02182489317110034,Accelerometer
591008270.360933,-0.058208106790447606,0.005662552176838439,-0.022655368914296422,Accelerometer
591008270.362153,-0.057689873710636566,0.002528768833126539,-0.01762345450177544,Accelerometer
591008270.390547,-0.05719673054161391,-0.005331338611309932,-0.01700928806939512,Accelerometer
591008270.390829,-0.059637550971371314,-0.01169958099696499,-0.020311712628516887,Accelerometer
591008270.391884,-0.057199356229952224,-0.01658075992982769,-0.022620140929090652,Accelerometer
591008270.420586,-0.051365368485357756,-0.02083828925848169,-0.017612962384891132,Accelerometer
591008270.420724,-0.053354959511789354,-0.02307657916321724,-0.02430734170138817,Accelerometer
591008270.421863,-0.05141545105921827,-0.017149987280838937,-0.02223950577027291,Accelerometer
591008270.450581,-0.055330935857948196,-0.01075901324151418,-0.02360951792111754,Accelerometer
591008270.450784,-0.05533307530770534,-1.3772707811641607e-05,-0.02597850571748047,Accelerometer
591008270.451935,-0.05628133778870317,0.00663949057816077,-0.020539460701954674,Accelerometer
591008270.480642,-0.05819118568782289,0.011726287651035755,-0.02432081051008658,Accelerometer
591008270.480762,-0.05765369756019752,0.011885360602865536,-0.02511802297584393,Accelerometer
591008270.481913,-0.06055060977909243,0.004333285299600292,-0.022013155632755986,Accelerometer
591008270.510756,-0.05907847385074199,-0.005498398031835431,-0.01601385892652823,Accelerometer
591008270.540753,-0.05567742947088997,-0.010291823056761467,-0.013963997108465036,Accelerometer
591008270.600789,-0.056189924935443204,-0.011619193603533053,-0.018278360129779982,Accelerometer
591008270.600892,-0.058164637061291005,-0.009057093115667306,-0.021132200727356623,Accelerometer
591008270.60117,-0.05767703701209368,-0.007598523243731514,-0.01861825457347794,Accelerometer
591008270.66119,-0.057676648021228745,-0.0041931999643652,-0.01806095222366989,Accelerometer
591008270.661489,-0.059139253673388244,-0.0008014062735199437,-0.01846960232224086,Accelerometer
591008270.661713,-0.05864718022924416,-0.0003518179254055882,-0.022761525433034807,Accelerometer
591008270.661974,-0.060106479459051704,0.0010586386389234283,-0.022139100542252425,Accelerometer
591008270.662287,-0.056684915811074314,-0.00385993204083125,-0.01473081206542143,Accelerometer
591008270.662825,-0.05375445313007867,-0.009245717217267697,-0.016132891650694224,Accelerometer
591008270.663556,-0.05766147737749624,-0.01217817347644614,-0.01315599774368354,Accelerometer
591008270.664269,-0.05619887172533673,-0.01363729036678575,-0.015056816800149152,Accelerometer
591008270.664338,-0.05375960725903907,-0.010698452226229449,-0.013078182856245105,Accelerometer
591008270.664767,-0.05473665506404216,-0.004836432827430528,-0.013562471924603773,Accelerometer
591008270.665084,-0.05717873971411061,0.0014950863893816633,-0.021732269279874147,Accelerometer
591008270.665609,-0.061077303410215826,0.007785749409411041,-0.018742619207585576,Accelerometer
591008270.666752,-0.060086835420372436,0.010613238914879398,-0.020104884970033942,Accelerometer
591008270.690904,-0.06299843204441868,0.009990197108897158,-0.02190962480235592,Accelerometer
591008270.690988,-0.0659108066501948,0.006445238264983336,-0.01689779660172396,Accelerometer
591008270.692603,-0.06345724676961075,0.0004874298656939145,-0.017732501101080655,Accelerometer
591008270.720682,-0.06198258240063822,-0.004451441274824613,-0.009947538790372884,Accelerometer
591008270.721427,-0.05611766988228133,-0.010333372143522448,-0.011975378559195775,Accelerometer
591008270.781481,-0.05220831168967415,-0.011804961053469069,-0.01253795659760952,Accelerometer
591008270.781591,-0.05367140358041483,-0.009852542966567917,-0.014557926898895287,Accelerometer
591008270.781698,-0.055621998272636586,-0.005463279450310424,-0.01608628112420238,Accelerometer
591008270.782266,-0.05757298195572329,0.0008608854079615698,-0.019437253566662843,Accelerometer
591008270.782333,-0.05903237843324707,0.004232050427000688,-0.015941590197906266,Accelerometer
591008270.782803,-0.060978305235089604,0.00271284660399299,-0.012455493573234212,Accelerometer
591008270.784305,-0.06438576796421307,0.0006983236943118935,-0.018342463089229422,Accelerometer
591008270.810828,-0.06291265955870029,-0.0037446084053422437,-0.01836410070609149,Accelerometer
591008270.811484,-0.061441593355228426,-0.006217168058485525,-0.014500585694715242,Accelerometer
591008270.840604,-0.05704278740681547,-0.009159434181039072,-0.014588056976476601,Accelerometer
591008270.840806,-0.05313381820507322,-0.009653027120749318,-0.017590967686571018,Accelerometer
591008270.84186,-0.05703870300273364,-0.011605396583792352,-0.016671210942394283,Accelerometer
591008270.87058,-0.057525427822484855,-0.007701520731187859,-0.017692327157807046,Accelerometer
591008270.87118,-0.0638683128661319,0.000580945700817444,-0.01678782614911452,Accelerometer
591008270.901049,-0.06530573135978679,0.002862486527348072,-0.01684558521457526,Accelerometer
591008270.901144,-0.0628343751471319,0.0026882672437148437,-0.01838713625887442,Accelerometer
591008270.901294,-0.0647558927721997,-0.0023700848721616937,-0.01364141731674343,Accelerometer
591008270.991058,-0.06375433854270564,-0.012260542292096346,-0.01188161960478166,Accelerometer
591008270.991242,-0.06277184486559344,-0.01470820652988372,-0.013545752914889355,Accelerometer
591008270.991286,-0.060812692374343086,-0.013243035969208545,-0.00890409814610215,Accelerometer
591008270.991828,-0.05594272124077635,-0.014581371195985513,-0.013606221240944549,Accelerometer
591008270.99216,-0.05252106034508273,-0.01651311198722241,-0.013903559172321165,Accelerometer
591008270.99271,-0.04861053517988073,-0.00917230734747555,-0.013219505060871047,Accelerometer
591008270.993152,-0.051533218043577654,0.0015688001582870425,-0.01155766922805938,Accelerometer
591008270.993688,-0.05494000003868748,0.00788007969415803,-0.016178099682778512,Accelerometer
591008270.994054,-0.056857822250538384,0.008173852888936444,-0.01488656036095246,Accelerometer
591008270.994502,-0.05291666405472267,-0.000316918151242108,-0.013616412497706759,Accelerometer
591008270.996149,-0.053884959565264706,-0.008152190960145318,-0.012355864807448035,Accelerometer
591008271.020617,-0.05680900389698891,-0.012552066633436849,-0.015496970600293243,Accelerometer
591008271.02129,-0.05534027163870666,-0.013036846498863386,-0.0191139884824409,Accelerometer
591008271.050817,-0.05094224367202358,-0.009614286061794593,-0.01735526201485327,Accelerometer
591008271.051047,-0.049961597701519825,-0.006681234160354219,-0.016094655064267466,Accelerometer
591008271.052091,-0.048004001173729216,0.0001437685924874539,-0.020145505645004003,Accelerometer
591008271.110952,-0.051414089591190995,0.004503213527754694,-0.016817093153214262,Accelerometer
591008271.111044,-0.055311680810133865,0.001039031068137746,-0.022250263798881297,Accelerometer
